project_A,project_B,lang_A,lang_B,num_bugs_A,num_bugs_B,domain_gap_accuracy
jwstegemann/fritz2,square/okhttp,Kotlin,Kotlin,12,15,0.9727520435967303
jwstegemann/fritz2,thundernest/k-9,Kotlin,Kotlin,12,146,0.9825187299322155
jwstegemann/fritz2,dmwm/wmcore,Kotlin,Python,12,263,0.99198606271777
jwstegemann/fritz2,rucio/rucio,Kotlin,Python,12,297,0.9904761904761905
jwstegemann/fritz2,iterative/dvc,Kotlin,Python,12,132,0.9925857275254866
jwstegemann/fritz2,conda/conda,Kotlin,Python,12,608,0.9926402943882244
jwstegemann/fritz2,dagster-io/dagster,Kotlin,Python,12,154,0.9965775015761505
jwstegemann/fritz2,django/django,Kotlin,Python,12,850,0.9957791659631944
jwstegemann/fritz2,googleapis/google-cloud-python,Kotlin,Python,12,911,0.9971294063612355
jwstegemann/fritz2,huggingface/transformers,Kotlin,Python,12,1049,0.9971925278047727
jwstegemann/fritz2,pandas-dev/pandas,Kotlin,Python,12,5016,0.9984133554083885
jwstegemann/fritz2,qiskit/qiskit,Kotlin,Python,12,1356,0.9964894684052157
jwstegemann/fritz2,scipy/scipy,Kotlin,Python,12,100,0.9931538110451849
jwstegemann/fritz2,sympy/sympy,Kotlin,Python,12,384,0.9967585089141004
jwstegemann/fritz2,matplotlib/matplotlib,Kotlin,Python,12,184,0.9926701570680628
jwstegemann/fritz2,numpy/numpy,Kotlin,Python,12,803,0.9957185405807892
jwstegemann/fritz2,open-mmlab/mmdetection,Kotlin,Python,12,103,0.9935622317596566
jwstegemann/fritz2,pantsbuild/pants,Kotlin,Python,12,734,0.9960233918128655
jwstegemann/fritz2,pypa/pip,Kotlin,Python,12,684,0.9941176470588236
jwstegemann/fritz2,ray-project/ray,Kotlin,Python,12,340,0.9949830069590548
jwstegemann/fritz2,scikit-learn/scikit-learn,Kotlin,Python,12,228,0.9929660023446659
jwstegemann/fritz2,wagtail/wagtail,Kotlin,Python,12,407,0.9929873772791024
jwstegemann/fritz2,ytdl-org/youtube-dl,Kotlin,Python,12,309,0.9945652173913043
jwstegemann/fritz2,celery/celery,Kotlin,Python,12,245,0.9923312883435583
jwstegemann/fritz2,conan-io/conan,Kotlin,Python,12,858,0.9975741239892183
jwstegemann/fritz2,docker/compose,Kotlin,Python,12,583,0.9907407407407407
jwstegemann/fritz2,google/jax,Kotlin,Python,12,568,0.995243757431629
jwstegemann/fritz2,ipython/ipython,Kotlin,Python,12,843,0.9923879334649
jwstegemann/fritz2,jupyterlab/jupyterlab,Kotlin,Python,12,200,0.9956127936597792
jwstegemann/fritz2,lightning-ai/lightning,Kotlin,Python,12,374,0.9841168996188056
jwstegemann/fritz2,mesonbuild/meson,Kotlin,Python,12,945,0.9946051986267779
jwstegemann/fritz2,prefecthq/prefect,Kotlin,Python,12,406,0.9883720930232558
jwstegemann/fritz2,pyca/cryptography,Kotlin,Python,12,337,0.9925410243659871
jwstegemann/fritz2,pydata/xarray,Kotlin,Python,12,122,0.9864620938628159
jwstegemann/fritz2,pytest-dev/pytest,Kotlin,Python,12,118,0.98923904688701
jwstegemann/fritz2,sphinx-doc/sphinx,Kotlin,Python,12,186,0.9875813128326434
jwstegemann/fritz2,eclipse-aspectj/aspectj,Kotlin,Java,12,269,0.994475138121547
jwstegemann/fritz2,eclipse-birt/birt,Kotlin,Java,12,3498,0.9985127347090538
jwstegemann/fritz2,eclipse-jdt/eclipse.jdt.ui,Kotlin,Java,12,2543,0.9983658076681332
jwstegemann/fritz2,eclipse-platform/eclipse.platform.swt,Kotlin,Java,12,90,0.9943661971830986
jwstegemann/fritz2,eclipse-platform/eclipse.platform.ui,Kotlin,Java,12,2063,0.9968847352024922
jwstegemann/fritz2,apache/tomcat,Kotlin,Java,12,51,0.984144960362401
square/anvil,square/kotlinpoet,Kotlin,Kotlin,49,24,0.958997722095672
square/anvil,square/leakcanary,Kotlin,Kotlin,49,36,0.9823008849557522
square/anvil,square/okhttp,Kotlin,Kotlin,49,15,0.981941309255079
square/anvil,thundernest/k-9,Kotlin,Kotlin,49,146,0.9916608756080612
square/anvil,dmwm/wmcore,Kotlin,Python,49,263,0.99830220713073
square/anvil,rucio/rucio,Kotlin,Python,49,297,0.9975857073877354
square/anvil,iterative/dvc,Kotlin,Python,49,132,0.9991341991341991
square/anvil,conda/conda,Kotlin,Python,49,608,0.9968888888888889
square/anvil,dagster-io/dagster,Kotlin,Python,49,154,0.9983003846497898
square/anvil,django/django,Kotlin,Python,49,850,0.9974991663887962
square/anvil,googleapis/google-cloud-python,Kotlin,Python,49,911,0.9980648833238475
square/anvil,huggingface/transformers,Kotlin,Python,49,1049,0.9983933161953727
square/anvil,pandas-dev/pandas,Kotlin,Python,49,5016,0.9991765028822399
square/anvil,qiskit/qiskit,Kotlin,Python,49,1356,0.998679432155827
square/anvil,scipy/scipy,Kotlin,Python,49,100,0.9982347749338041
square/anvil,sympy/sympy,Kotlin,Python,49,384,0.999089667728721
square/anvil,matplotlib/matplotlib,Kotlin,Python,49,184,0.9972789115646259
square/anvil,numpy/numpy,Kotlin,Python,49,803,0.9981641270424086
square/anvil,open-mmlab/mmdetection,Kotlin,Python,49,103,0.9983367983367983
square/anvil,pantsbuild/pants,Kotlin,Python,49,734,0.9973333333333333
square/anvil,pypa/pip,Kotlin,Python,49,684,0.9969656102494943
square/anvil,ray-project/ray,Kotlin,Python,49,340,0.998081228014071
square/anvil,scikit-learn/scikit-learn,Kotlin,Python,49,228,0.9984813971146546
square/anvil,wagtail/wagtail,Kotlin,Python,49,407,0.9979238754325259
square/anvil,ytdl-org/youtube-dl,Kotlin,Python,49,309,1.0
square/anvil,celery/celery,Kotlin,Python,49,245,0.9970472440944882
square/anvil,conan-io/conan,Kotlin,Python,49,858,0.9992073976221929
square/anvil,docker/compose,Kotlin,Python,49,583,0.9956709956709957
square/anvil,google/jax,Kotlin,Python,49,568,0.9982553067752253
square/anvil,ipython/ipython,Kotlin,Python,49,843,0.9977912755383765
square/anvil,jupyterlab/jupyterlab,Kotlin,Python,49,200,0.997899453858003
square/anvil,lightning-ai/lightning,Kotlin,Python,49,374,0.992116434202547
square/anvil,mesonbuild/meson,Kotlin,Python,49,945,0.9971105225138455
square/anvil,prefecthq/prefect,Kotlin,Python,49,406,0.9949937421777222
square/anvil,pyca/cryptography,Kotlin,Python,49,337,0.9980833732630571
square/anvil,pydata/xarray,Kotlin,Python,49,122,0.9974640743871513
square/anvil,pytest-dev/pytest,Kotlin,Python,49,118,0.997093023255814
square/anvil,sphinx-doc/sphinx,Kotlin,Python,49,186,0.9966024915062288
square/anvil,eclipse-aspectj/aspectj,Kotlin,Java,49,269,0.9981998199819982
square/anvil,eclipse-birt/birt,Kotlin,Java,49,3498,0.9995065383666419
square/anvil,eclipse-jdt/eclipse.jdt.ui,Kotlin,Java,49,2543,0.999252801992528
square/anvil,eclipse-platform/eclipse.platform.swt,Kotlin,Java,49,90,0.9973244147157191
square/anvil,eclipse-platform/eclipse.platform.ui,Kotlin,Java,49,2063,0.9990281827016521
square/anvil,apache/tomcat,Kotlin,Java,49,51,0.9937369519832986
square/kotlinpoet,square/leakcanary,Kotlin,Kotlin,24,36,0.9856297548605241
square/kotlinpoet,square/okhttp,Kotlin,Kotlin,24,15,0.9895287958115183
square/kotlinpoet,thundernest/k-9,Kotlin,Kotlin,24,146,0.9918381831085876
square/kotlinpoet,dmwm/wmcore,Kotlin,Python,24,263,0.9968804159445407
square/kotlinpoet,rucio/rucio,Kotlin,Python,24,297,0.9935323383084577
square/kotlinpoet,iterative/dvc,Kotlin,Python,24,132,0.993601462522852
square/kotlinpoet,conda/conda,Kotlin,Python,24,608,0.9931475559616263
square/kotlinpoet,dagster-io/dagster,Kotlin,Python,24,154,0.9976614499010613
square/kotlinpoet,django/django,Kotlin,Python,24,850,0.9968002694509936
square/kotlinpoet,googleapis/google-cloud-python,Kotlin,Python,24,911,0.9979367262723521
square/kotlinpoet,huggingface/transformers,Kotlin,Python,24,1049,0.9976282880551962
square/kotlinpoet,pandas-dev/pandas,Kotlin,Python,24,5016,0.9983460822824064
square/kotlinpoet,qiskit/qiskit,Kotlin,Python,24,1356,0.9974987493746873
square/kotlinpoet,scipy/scipy,Kotlin,Python,24,100,0.9963735267452403
square/kotlinpoet,sympy/sympy,Kotlin,Python,24,384,0.9979233964005537
square/kotlinpoet,matplotlib/matplotlib,Kotlin,Python,24,184,0.9947916666666666
square/kotlinpoet,numpy/numpy,Kotlin,Python,24,803,0.996658622609987
square/kotlinpoet,open-mmlab/mmdetection,Kotlin,Python,24,103,0.9957356076759062
square/kotlinpoet,pantsbuild/pants,Kotlin,Python,24,734,0.996964389959136
square/kotlinpoet,pypa/pip,Kotlin,Python,24,684,0.9931153184165232
square/kotlinpoet,ray-project/ray,Kotlin,Python,24,340,0.9969325153374233
square/kotlinpoet,scikit-learn/scikit-learn,Kotlin,Python,24,228,0.9945609945609946
square/kotlinpoet,wagtail/wagtail,Kotlin,Python,24,407,0.9959783178877426
square/kotlinpoet,ytdl-org/youtube-dl,Kotlin,Python,24,309,0.9959514170040485
square/kotlinpoet,celery/celery,Kotlin,Python,24,245,0.9928970065956367
square/kotlinpoet,conan-io/conan,Kotlin,Python,24,858,0.9970469798657718
square/kotlinpoet,docker/compose,Kotlin,Python,24,583,0.989041095890411
square/kotlinpoet,google/jax,Kotlin,Python,24,568,0.9964486534477656
square/kotlinpoet,ipython/ipython,Kotlin,Python,24,843,0.9943851768669287
square/kotlinpoet,jupyterlab/jupyterlab,Kotlin,Python,24,200,0.9967518712046322
square/kotlinpoet,lightning-ai/lightning,Kotlin,Python,24,374,0.9893014474512272
square/kotlinpoet,mesonbuild/meson,Kotlin,Python,24,945,0.9938920107500611
square/kotlinpoet,prefecthq/prefect,Kotlin,Python,24,406,0.9927257167308515
square/kotlinpoet,pyca/cryptography,Kotlin,Python,24,337,0.9921026653504442
square/kotlinpoet,pydata/xarray,Kotlin,Python,24,122,0.9928762243989314
square/kotlinpoet,pytest-dev/pytest,Kotlin,Python,24,118,0.993161094224924
square/kotlinpoet,sphinx-doc/sphinx,Kotlin,Python,24,186,0.9923798358733881
square/kotlinpoet,eclipse-aspectj/aspectj,Kotlin,Java,24,269,0.9969446990528567
square/kotlinpoet,eclipse-birt/birt,Kotlin,Java,24,3498,0.9991951461119366
square/kotlinpoet,eclipse-jdt/eclipse.jdt.ui,Kotlin,Java,24,2543,0.998745294855709
square/kotlinpoet,eclipse-platform/eclipse.platform.swt,Kotlin,Java,24,90,0.9951219512195122
square/kotlinpoet,eclipse-platform/eclipse.platform.ui,Kotlin,Java,24,2063,0.998200850507033
square/kotlinpoet,apache/tomcat,Kotlin,Java,24,51,0.9910913140311804
square/leakcanary,square/okhttp,Kotlin,Kotlin,36,15,0.9924114671163575
square/leakcanary,thundernest/k-9,Kotlin,Kotlin,36,146,0.9845389287686361
square/leakcanary,dmwm/wmcore,Kotlin,Python,36,263,0.9940363242071022
square/leakcanary,rucio/rucio,Kotlin,Python,36,297,0.9964463397299218
square/leakcanary,iterative/dvc,Kotlin,Python,36,132,0.9952581664910432
square/leakcanary,conda/conda,Kotlin,Python,36,608,0.9956565319077848
square/leakcanary,dagster-io/dagster,Kotlin,Python,36,154,0.9967287367891293
square/leakcanary,django/django,Kotlin,Python,36,850,0.9958469296944527
square/leakcanary,googleapis/google-cloud-python,Kotlin,Python,36,911,0.9971662468513854
square/leakcanary,huggingface/transformers,Kotlin,Python,36,1049,0.998015873015873
square/leakcanary,pandas-dev/pandas,Kotlin,Python,36,5016,0.9987593862226575
square/leakcanary,qiskit/qiskit,Kotlin,Python,36,1356,0.9972062931921776
square/leakcanary,scipy/scipy,Kotlin,Python,36,100,0.9976744186046511
square/leakcanary,sympy/sympy,Kotlin,Python,36,384,0.9976644608797197
square/leakcanary,matplotlib/matplotlib,Kotlin,Python,36,184,0.995114006514658
square/leakcanary,numpy/numpy,Kotlin,Python,36,803,0.9975771280891617
square/leakcanary,open-mmlab/mmdetection,Kotlin,Python,36,103,0.9961892664337885
square/leakcanary,pantsbuild/pants,Kotlin,Python,36,734,0.9972248905966485
square/leakcanary,pypa/pip,Kotlin,Python,36,684,0.9962253976813157
square/leakcanary,ray-project/ray,Kotlin,Python,36,340,0.9957130608745356
square/leakcanary,scikit-learn/scikit-learn,Kotlin,Python,36,228,0.9934872705743043
square/leakcanary,wagtail/wagtail,Kotlin,Python,36,407,0.9954008891614288
square/leakcanary,ytdl-org/youtube-dl,Kotlin,Python,36,309,0.9993392798149984
square/leakcanary,celery/celery,Kotlin,Python,36,245,0.9953153153153154
square/leakcanary,conan-io/conan,Kotlin,Python,36,858,0.9988960035327887
square/leakcanary,docker/compose,Kotlin,Python,36,583,0.9973670352817272
square/leakcanary,google/jax,Kotlin,Python,36,568,0.9971312455175712
square/leakcanary,ipython/ipython,Kotlin,Python,36,843,0.9958772331653688
square/leakcanary,jupyterlab/jupyterlab,Kotlin,Python,36,200,0.996575776791376
square/leakcanary,lightning-ai/lightning,Kotlin,Python,36,374,0.9903886335144171
square/leakcanary,mesonbuild/meson,Kotlin,Python,36,945,0.9961200735143966
square/leakcanary,prefecthq/prefect,Kotlin,Python,36,406,0.9929958611907036
square/leakcanary,pyca/cryptography,Kotlin,Python,36,337,0.9943462897526502
square/leakcanary,pydata/xarray,Kotlin,Python,36,122,0.9948105864037364
square/leakcanary,pytest-dev/pytest,Kotlin,Python,36,118,0.9981132075471698
square/leakcanary,sphinx-doc/sphinx,Kotlin,Python,36,186,0.9920318725099602
square/leakcanary,eclipse-aspectj/aspectj,Kotlin,Java,36,269,0.9953397105714986
square/leakcanary,eclipse-birt/birt,Kotlin,Java,36,3498,0.9981127624439726
square/leakcanary,eclipse-jdt/eclipse.jdt.ui,Kotlin,Java,36,2543,0.9974925917483474
square/leakcanary,eclipse-platform/eclipse.platform.swt,Kotlin,Java,36,90,0.994193836534167
square/leakcanary,eclipse-platform/eclipse.platform.ui,Kotlin,Java,36,2063,0.9969644405897659
square/leakcanary,apache/tomcat,Kotlin,Java,36,51,0.9935370152761457
square/okhttp,thundernest/k-9,Kotlin,Kotlin,15,146,0.9925558312655087
square/okhttp,dmwm/wmcore,Kotlin,Python,15,263,0.9948060941828255
square/okhttp,rucio/rucio,Kotlin,Python,15,297,0.9930486593843099
square/okhttp,iterative/dvc,Kotlin,Python,15,132,0.9918032786885246
square/okhttp,conda/conda,Kotlin,Python,15,608,0.9931600547195623
square/okhttp,dagster-io/dagster,Kotlin,Python,15,154,0.9983815860456753
square/okhttp,django/django,Kotlin,Python,15,850,0.9968018852045111
square/okhttp,googleapis/google-cloud-python,Kotlin,Python,15,911,0.9979376718606783
square/okhttp,huggingface/transformers,Kotlin,Python,15,1049,0.9985989869598016
square/okhttp,pandas-dev/pandas,Kotlin,Python,15,5016,0.9989665862900448
square/okhttp,qiskit/qiskit,Kotlin,Python,15,1356,0.9978336943842693
square/okhttp,scipy/scipy,Kotlin,Python,15,100,0.9950203712086917
square/okhttp,sympy/sympy,Kotlin,Python,15,384,0.9974636845745908
square/okhttp,matplotlib/matplotlib,Kotlin,Python,15,184,0.9947970863683663
square/okhttp,numpy/numpy,Kotlin,Python,15,803,0.9972170686456401
square/okhttp,open-mmlab/mmdetection,Kotlin,Python,15,103,0.9948892674616695
square/okhttp,pantsbuild/pants,Kotlin,Python,15,734,0.9976657329598506
square/okhttp,pypa/pip,Kotlin,Python,15,684,0.9941560673771055
square/okhttp,ray-project/ray,Kotlin,Python,15,340,0.9967726319186703
square/okhttp,scikit-learn/scikit-learn,Kotlin,Python,15,228,0.9949553744664338
square/okhttp,wagtail/wagtail,Kotlin,Python,15,407,0.9972042634981653
square/okhttp,ytdl-org/youtube-dl,Kotlin,Python,15,309,0.995507637017071
square/okhttp,celery/celery,Kotlin,Python,15,245,0.9929113924050633
square/okhttp,conan-io/conan,Kotlin,Python,15,858,0.9970493562231759
square/okhttp,docker/compose,Kotlin,Python,15,583,0.9908925318761385
square/okhttp,google/jax,Kotlin,Python,15,568,0.9964518036664696
square/okhttp,ipython/ipython,Kotlin,Python,15,843,0.9955119214586255
square/okhttp,jupyterlab/jupyterlab,Kotlin,Python,15,200,0.997459062676454
square/okhttp,lightning-ai/lightning,Kotlin,Python,15,374,0.9905778894472361
square/okhttp,mesonbuild/meson,Kotlin,Python,15,945,0.995849609375
square/okhttp,prefecthq/prefect,Kotlin,Python,15,406,0.994017094017094
square/okhttp,pyca/cryptography,Kotlin,Python,15,337,0.993103448275862
square/okhttp,pydata/xarray,Kotlin,Python,15,122,0.9920071047957372
square/okhttp,pytest-dev/pytest,Kotlin,Python,15,118,0.9924184988627748
square/okhttp,sphinx-doc/sphinx,Kotlin,Python,15,186,0.9906377998829725
square/okhttp,eclipse-aspectj/aspectj,Kotlin,Java,15,269,0.9951159951159951
square/okhttp,eclipse-birt/birt,Kotlin,Java,15,3498,0.998576292169607
square/okhttp,eclipse-jdt/eclipse.jdt.ui,Kotlin,Java,15,2543,0.9984949203562021
square/okhttp,eclipse-platform/eclipse.platform.swt,Kotlin,Java,15,90,0.9923504867872045
square/okhttp,eclipse-platform/eclipse.platform.ui,Kotlin,Java,15,2063,0.9975478175576263
square/okhttp,apache/tomcat,Kotlin,Java,15,51,0.9811320754716981
thundernest/k-9,dmwm/wmcore,Kotlin,Python,146,263,0.99455194439226
thundernest/k-9,rucio/rucio,Kotlin,Python,146,297,0.9943807597212857
thundernest/k-9,iterative/dvc,Kotlin,Python,146,132,0.9980186810076422
thundernest/k-9,conda/conda,Kotlin,Python,146,608,0.9948141745894555
thundernest/k-9,dagster-io/dagster,Kotlin,Python,146,154,0.9943202773474957
thundernest/k-9,django/django,Kotlin,Python,146,850,0.9954632282712512
thundernest/k-9,googleapis/google-cloud-python,Kotlin,Python,146,911,0.9974917136970348
thundernest/k-9,huggingface/transformers,Kotlin,Python,146,1049,0.9985487450913437
thundernest/k-9,pandas-dev/pandas,Kotlin,Python,146,5016,0.9974631268436578
thundernest/k-9,qiskit/qiskit,Kotlin,Python,146,1356,0.9954954954954955
thundernest/k-9,scipy/scipy,Kotlin,Python,146,100,0.9920344456404736
thundernest/k-9,sympy/sympy,Kotlin,Python,146,384,0.9964565185294552
thundernest/k-9,matplotlib/matplotlib,Kotlin,Python,146,184,0.9851475841323557
thundernest/k-9,numpy/numpy,Kotlin,Python,146,803,0.9961666240736008
thundernest/k-9,open-mmlab/mmdetection,Kotlin,Python,146,103,0.9968645484949833
thundernest/k-9,pantsbuild/pants,Kotlin,Python,146,734,0.9981823139143869
thundernest/k-9,pypa/pip,Kotlin,Python,146,684,0.9966317365269461
thundernest/k-9,ray-project/ray,Kotlin,Python,146,340,0.9945557743542222
thundernest/k-9,scikit-learn/scikit-learn,Kotlin,Python,146,228,0.9932176341512069
thundernest/k-9,wagtail/wagtail,Kotlin,Python,146,407,0.9935033096347143
thundernest/k-9,ytdl-org/youtube-dl,Kotlin,Python,146,309,0.9995709995709996
thundernest/k-9,celery/celery,Kotlin,Python,146,245,0.9968253968253968
thundernest/k-9,conan-io/conan,Kotlin,Python,146,858,0.9983776768332252
thundernest/k-9,docker/compose,Kotlin,Python,146,583,0.9974533106960951
thundernest/k-9,google/jax,Kotlin,Python,146,568,0.9974217944310759
thundernest/k-9,ipython/ipython,Kotlin,Python,146,843,0.9928345275787369
thundernest/k-9,jupyterlab/jupyterlab,Kotlin,Python,146,200,0.9906512605042017
thundernest/k-9,lightning-ai/lightning,Kotlin,Python,146,374,0.9937934458788481
thundernest/k-9,mesonbuild/meson,Kotlin,Python,146,945,0.9960195958358848
thundernest/k-9,prefecthq/prefect,Kotlin,Python,146,406,0.9912060301507538
thundernest/k-9,pyca/cryptography,Kotlin,Python,146,337,0.9948488241881299
thundernest/k-9,pydata/xarray,Kotlin,Python,146,122,0.9949466591802358
thundernest/k-9,pytest-dev/pytest,Kotlin,Python,146,118,0.9973361747469366
thundernest/k-9,sphinx-doc/sphinx,Kotlin,Python,146,186,0.9939671814671814
thundernest/k-9,eclipse-aspectj/aspectj,Kotlin,Java,146,269,0.9917717086834734
thundernest/k-9,eclipse-birt/birt,Kotlin,Java,146,3498,0.9935452638373407
thundernest/k-9,eclipse-jdt/eclipse.jdt.ui,Kotlin,Java,146,2543,0.9927946968969161
thundernest/k-9,eclipse-platform/eclipse.platform.swt,Kotlin,Java,146,90,0.9909654104284977
thundernest/k-9,eclipse-platform/eclipse.platform.ui,Kotlin,Java,146,2063,0.9832807202151292
thundernest/k-9,apache/tomcat,Kotlin,Java,146,51,0.9910098891219659
